geo_longitude,geo_latitude,altitude_pressure,climb_rate,gps_altitude,air_speed,flight_track
12.3798,54.1264,5933.5334,2.261,-1676.6159,354.4608,106.132
-132.2158,56.1222,7828.4154,-1.9649,7635.7523,254.3286,230.3792
69.9247,-11.181,6561.2286,13.4264,7379.3348,252.1561,334.8204
-30.4449,20.3777,8409.2877,-3.3273,-2668.8869,471.0382,84.0754
13.1325,25.813,611.1076,-5.1351,7033.8515,140.3215,482.7061
94.6015,39.4774,-1049.1367,3.1254,9797.1965,320.7283,18.8957
-12.9341,32.2424,12414.2853,1.8192,9283.9118,23.6625,370.1982
-23.989,52.9594,4290.6916,-5.2052,2154.665,463.9022,186.8944
-21.8453,83.1843,1261.4131,11.7133,9137.3436,214.0372,113.9015
-2.2254,35.8351,6682.9609,-6.8884,9449.4204,41.4729,228.5258
-41.6161,41.9647,8421.9462,-4.4743,5260.2382,67.7153,74.1786
20.5738,10.8075,6195.5561,-11.2729,13093.4092,9.3324,111.7206
41.0656,64.7891,13986.8633,-1.3113,3925.6821,440.0445,408.0189
34.0278,53.7428,-80.4972,0.0663,1669.2426,200.3083,143.7741
107.666,46.2266,5353.0761,8.283,7410.7561,99.8082,149.6511
31.8397,37.0614,2743.4049,5.9787,3393.1935,122.859,166.4583
94.7812,9.0942,7476.7628,1.9333,4051.5209,132.0541,171.3076
-64.699,28.4376,11972.9477,6.3143,1796.8812,161.4735,245.2892
-28.4585,51.6606,1446.1608,-0.1285,5497.2061,197.3168,143.9326
-3.3404,47.0524,6360.8461,0.5478,3083.0624,490.0568,208.2591
-117.0579,37.0567,4899.5039,-0.4668,8224.8893,139.1311,-18.6253
113.1142,58.0176,-1624.2426,18.7389,6848.7087,382.1226,421.4157
-73.4176,32.7583,5573.0407,5.6853,8040.4821,38.4335,291.9821
37.4185,37.4721,6176.2507,-0.6055,7915.1901,93.616,268.1273
7.3389,6.8044,1816.8433,-2.6164,8984.8499,276.3363,1.8767
-32.5285,17.0792,13670.4456,-0.8453,16927.5386,412.6191,364.4703
75.1832,24.9327,5108.5819,-6.3314,8169.2459,400.4369,341.583
16.8175,-8.3972,763.7894,0.8685,-1516.9146,258.7529,102.9534
-92.89,65.0968,5399.0098,-4.3612,-6100.9856,308.4844,309.9175
-17.7587,51.9373,3977.6393,-2.6043,6321.6548,375.0092,287.6796
6.5477,0.9302,4564.1749,-5.4704,2267.8105,84.2072,160.0588
-39.3184,24.2826,8926.4299,-10.2317,6532.2579,489.2727,8.9434
-34.1279,53.6477,4182.8151,5.0406,9764.869,261.4042,315.8024
33.0421,39.498,8200.0901,-2.639,4100.9191,133.0868,98.8385
9.6201,4.9103,10215.6902,1.3055,552.1208,80.6242,197.5438
-40.8271,36.6368,6439.0054,-1.4823,7106.0266,270.6222,332.6815
-12.8955,30.3313,7104.0151,0.8156,10567.9608,239.231,166.026
27.3259,24.0838,7306.3175,-7.3773,5287.0956,3.9072,370.4022
-107.7371,16.0955,10051.8727,-1.2811,4395.4591,63.178,156.164
28.9029,41.4877,11095.7946,-9.3851,10723.2786,362.8465,103.922
116.5206,-22.0919,10341.9725,-7.3502,4112.7929,105.4655,99.3965
1.4176,45.9243,4533.7074,12.479,6390.4312,143.8384,248.2047
117.82,42.6912,8570.014,-6.9479,15131.8376,466.5923,8.0809
-1.3237,11.3363,12007.9954,-5.8976,12818.3368,473.1957,247.5396
-119.5392,3.1718,-95.4435,1.5318,12225.725,95.4622,279.2451
15.2565,37.2267,8171.8797,3.9424,3616.6212,384.7443,183.1237
-79.9577,28.2222,10270.2897,16.9469,12521.2341,407.2173,274.8991
-22.6241,49.5185,6153.2317,-6.5213,6367.7157,459.3361,121.5246
-23.4478,33.9348,8808.7085,-0.0224,7387.3052,158.6659,307.0452
-72.7374,12.3838,13643.4766,2.1691,6672.1903,128.3966,238.0684
64.5913,43.5794,5253.9922,3.1028,733.2225,204.7262,189.0879
52.1896,13.5657,7633.2958,11.2288,10789.6976,119.5384,249.124
84.6543,17.6334,-3606.5359,-7.6152,9541.7859,129.3679,298.2899
-48.7704,40.5871,11576.2375,6.7711,1986.1341,224.2736,35.9615
-49.5215,38.3028,3920.8251,-1.9096,12332.0968,436.8248,224.1662
32.3034,14.7158,7838.3498,-1.0193,12171.6173,65.7653,387.1527
-28.6969,12.9677,5643.8288,0.5681,9289.976,440.9881,-38.8208
-63.5443,25.6765,7001.6412,-3.7702,2077.3869,391.678,227.806
-61.4938,30.1238,4512.7687,-7.3815,7247.628,421.1553,275.0644
159.3589,27.1937,-326.0741,0.9509,1770.8548,330.7978,216.5288
-47.5039,38.9537,1003.7312,4.0383,8535.5167,245.4298,142.978
-8.4389,32.6802,6684.0391,-5.7701,8402.1103,448.125,307.942
-90.3491,46.0603,5225.6588,-6.4407,5935.0537,267.8048,119.0135
132.4956,9.7957,7369.6242,-6.0602,6472.4517,241.8552,316.9231
-15.082,18.7061,-2533.4789,-9.0225,3773.3216,235.1729,151.1599
-38.5076,53.5867,9707.7739,-3.4843,7127.1015,197.933,68.4385
-27.7113,16.6719,11189.013,-10.3253,13125.9131,366.579,158.9826
51.5238,52.1188,13319.8875,-1.1412,-1777.198,160.7112,243.8119
-73.542,45.5715,10499.9685,5.5334,421.108,350.8093,-161.0445
-24.7858,22.4916,6492.8821,-3.2881,5652.5528,29.9219,290.8533
-21.0383,58.6461,7141.0665,8.4566,3502.7418,18.8482,332.064
-27.0468,33.1708,1487.7201,0.4396,-21.0136,409.3184,254.0918
-36.2137,27.159,-540.842,-0.3647,8191.7874,40.9622,301.1127
16.2589,21.9755,3979.5065,10.9051,9694.4136,382.4688,270.1686
72.9691,25.1519,9666.1729,6.3307,6542.1074,259.453,249.9396
35.798,3.574,-787.6903,-2.8646,8179.2804,390.1029,283.902
46.1358,56.2314,-944.1697,7.6404,-576.7369,327.6161,202.6709
-26.5761,46.0313,12801.8951,-2.9347,-2699.2155,220.9176,68.2655
12.181,58.2238,2839.3542,-10.9352,7227.3443,353.9897,-2.9814
-70.1521,57.9547,10336.488,-2.5111,4912.9996,108.6406,240.5648
46.754,35.5585,5892.7465,-3.5633,5301.738,122.6915,261.5976
-1.2788,44.8256,-3603.0126,7.2166,4534.7373,57.6827,201.3633
38.547,36.3285,1424.4229,1.6549,5155.6356,416.3287,189.012
-49.4906,37.5511,3169.6961,8.6814,7354.4066,285.6821,147.0
-12.1446,14.5092,6206.86,7.5464,2534.0832,38.5638,243.7905
-22.7863,-0.9166,3039.5286,-7.4849,4405.4515,106.9551,116.6117
15.9705,6.2535,11843.8429,-5.252,5891.3523,209.4176,36.2468
104.1328,35.4583,15284.7928,12.1181,4549.3216,425.0941,248.2171
63.9869,59.8825,3567.3968,12.4927,6047.488,125.9922,318.8966
20.6844,31.287,8072.126,2.2959,829.5027,340.8623,177.5426
84.9371,7.2354,10480.473,4.9743,5239.554,389.9058,96.8138
-69.9909,28.9476,4764.8167,0.1784,13040.6337,89.8965,208.8144
-25.4454,45.4526,-33.6448,4.8784,6130.8389,298.8833,187.4052
6.8586,6.5182,-1839.9425,-5.4665,3748.6461,44.2578,175.5223
50.3574,27.3541,765.167,-1.3982,966.7834,86.8569,176.9653
-54.4409,55.7509,7804.2106,1.9087,7211.0459,310.1159,215.6
-8.5752,43.3621,4678.6848,-2.6368,9611.4695,95.7773,225.6629
16.3494,25.5788,2474.2397,2.3395,11610.1467,483.5744,61.1725
140.9897,32.7524,5358.2164,-1.7264,11918.3906,318.3193,268.175
116.92,68.6002,8640.7551,-3.3108,2222.0294,72.6616,91.1516
-31.491,23.5162,-1209.9089,11.0006,7838.3901,393.7641,365.5212
-18.7324,34.6536,-1226.4085,1.6957,-684.3543,129.6317,94.9241
-44.6284,40.4399,4622.2205,-3.7106,2500.1609,489.8561,207.3033
133.7738,32.6852,15080.5947,6.6242,6634.6404,386.6751,188.7232
-85.9373,25.2009,3812.7337,-0.3515,5730.2086,414.7672,217.1425
-3.8598,54.7481,6596.7236,-11.2939,7939.4888,350.2682,201.4676
-45.0773,-10.8282,4297.8463,0.6448,7723.6617,314.963,167.7117
55.7395,7.3728,1315.4322,-3.3897,8179.1072,169.0068,196.7614
32.0685,57.2057,4590.3732,4.7497,-3447.9723,223.7681,133.2618
-72.2204,49.2945,-645.7385,-14.9841,10508.3782,320.41,-15.3835
91.8551,26.8929,9196.249,-4.6327,4897.5813,55.2246,132.5349
-46.0478,43.5029,5015.9365,-4.2331,10314.3286,404.2166,261.3944
37.4161,12.3354,7539.2238,4.7224,10685.5403,327.9412,291.6582
-38.193,74.8901,3727.8001,1.4948,2319.4015,495.396,302.0566
28.7207,21.3438,3247.9755,7.3432,1300.2141,12.2739,298.9884
61.0554,42.1783,-716.4102,2.9837,7670.4525,4.8593,126.1054
-56.5159,-9.2529,12525.0857,-12.7563,7059.4087,286.911,203.9369
-37.4769,28.5993,13589.5798,-2.37,16646.9917,329.1339,139.8515
-132.4667,1.4745,4608.8583,1.5118,8128.1183,13.0583,82.6244
-82.6226,57.3295,4169.4298,-0.0631,4565.9347,380.31,171.6383
69.9689,36.5473,6953.1055,5.9291,7377.7281,164.0762,-0.5638
58.5136,62.6789,10537.4987,-3.0202,2084.9148,469.7724,234.5182
55.8745,50.1229,4172.0793,-4.0447,501.5298,48.676,111.9534
-17.6215,37.6522,4846.9243,7.2957,1837.0815,323.0377,153.2174
-93.045,58.7297,1750.177,-11.4612,8852.3225,32.0737,237.8307
-3.0375,32.4469,4593.9259,-4.4506,1493.9247,418.4098,34.4028
-137.1105,39.639,8035.8831,7.3522,934.8085,185.5429,145.804
77.4692,61.2402,7314.9987,-1.2451,16232.7129,166.0991,260.8649
-15.7609,22.7291,6808.807,2.7293,4465.3341,288.8095,359.4114
43.7028,42.1023,9147.0584,-0.2831,6218.0733,368.5738,159.1889
-23.1961,13.7629,5272.1534,9.7095,8546.1729,65.4642,219.4778
52.4942,44.4273,-1947.9432,10.8391,10321.8831,79.4506,147.7049
73.8316,6.765,7974.1423,-3.5353,7134.7685,109.4758,126.6455
33.3151,1.1986,7584.0467,-6.83,12670.6477,320.5433,195.6131
-87.0534,17.4447,11791.962,-2.6075,6577.253,421.7815,19.1204
-122.2292,57.7077,7288.7541,4.6837,6841.6343,128.7895,211.7176
18.9112,89.2293,2463.6221,-0.4248,1757.5661,465.2231,320.1697
24.1762,27.7375,3365.6707,1.1223,6619.1151,65.5277,-13.278
-2.3392,33.3412,3944.9927,-2.7216,4720.6949,467.0523,217.5968
72.6933,33.8233,9913.0812,12.806,-335.8455,140.4197,270.2296
107.8973,50.0182,3377.7924,0.3376,5997.3169,303.4027,255.413
43.7916,49.1221,-2404.5055,-3.0165,12126.6882,81.5126,97.5374
31.9152,30.093,12800.9001,8.6101,8241.0917,386.1095,164.6928
70.4294,24.939,3587.1645,-1.8188,4615.1521,207.3294,267.7226
78.6632,30.7009,9601.8467,12.3806,7729.2554,26.638,134.345
52.7483,46.4863,3914.5911,7.3998,7401.6356,229.0712,183.3699
-94.8574,63.4499,7218.4481,-1.7678,94.1056,271.4295,93.2198
58.1314,7.8843,1085.3096,-3.7831,10444.9414,280.787,256.4186
103.5734,44.8902,7861.9869,4.6234,8389.4001,478.3794,229.7129
-106.5334,9.5634,7662.4734,15.6471,7567.1696,191.5124,275.4904
-13.6127,13.4139,-4739.3503,2.4642,6207.9691,73.4598,196.1721
38.1839,42.1135,579.6942,7.1113,6733.6006,73.5553,127.1887
-31.478,15.5484,3651.378,9.7365,1430.3295,223.8097,203.3494
49.1841,39.762,1250.0153,8.9154,1807.8648,135.544,294.1655
69.4661,30.0044,3560.8744,2.0691,12038.8193,146.6844,215.0878
-12.8176,17.4969,3844.4188,-5.4856,751.47,30.8114,246.2541
71.1788,61.5554,-1210.7984,7.368,7888.0168,211.6787,188.9309
65.9397,34.056,10094.4686,-6.6386,1076.5673,78.0465,167.1322
-28.2024,30.3226,-375.4247,0.4259,7955.7854,338.7614,116.1483
56.2202,53.8672,5065.0277,0.1819,2597.2673,319.1824,-97.3883
-70.1337,-2.3552,8766.8249,0.8786,10504.6983,222.6041,133.7494
-94.757,59.25,-3108.9967,-4.862,8379.3111,150.6064,62.7449
-61.8843,26.4249,8468.1354,0.3999,9404.7103,256.4186,117.559
-91.7476,40.2233,6869.967,14.8015,-378.3676,316.353,-25.8823
-46.1561,32.5445,3900.8011,2.6186,1318.2683,387.7073,92.9543
65.4674,23.1911,10394.1713,-5.0301,10216.9318,471.7468,11.5372
10.4612,45.5181,3143.7568,0.2434,10824.1405,157.42,349.2819
-10.0362,17.3171,8706.7229,-5.3044,11740.8481,210.1795,343.4632
-128.7474,66.0804,2871.2751,-4.646,5757.8962,15.0451,208.638
-2.2269,18.3295,9464.757,4.0981,5241.1718,115.4702,99.1672
-13.0816,37.3328,7352.7533,3.4336,4416.5402,323.882,232.9356
-22.278,61.7199,3036.2753,3.1664,-4999.8068,441.8493,341.3833
47.615,72.8379,4057.2248,6.7065,3775.1763,386.7128,33.1873
21.6228,14.0165,7457.0465,-5.1651,5654.5581,325.6012,271.8109
31.9051,26.8499,6436.2381,3.5365,3397.38,395.4886,174.0855
-109.0888,32.7034,8637.1436,-1.8557,-776.6581,194.262,253.4006
-28.7957,43.5962,13792.0386,3.9308,7638.9818,35.7597,150.897
-64.0317,34.8429,5856.0174,7.1151,6045.9711,440.7496,130.7499
-7.2139,15.8786,7282.8981,-5.1976,9695.3955,124.9981,209.543
3.1276,24.4507,6287.2294,3.5749,180.2452,31.6107,200.9927
42.4217,41.6974,3343.7208,3.7465,4394.6934,218.5126,245.9567
19.8095,12.0389,6237.3675,2.59,9308.254,296.0066,172.3448
8.7012,38.2654,4407.3003,-10.2612,4090.3564,61.8317,176.4103
56.3575,43.1009,-248.3201,-3.8042,8761.0824,463.3677,326.3138
109.3389,35.1576,9677.3941,-4.9342,-3003.331,461.413,317.4226
-45.9482,9.2394,7481.8681,4.6019,3092.133,474.2938,197.554
-42.7903,33.6398,2243.2439,0.2431,5030.5926,68.0089,163.7922
111.3848,25.2893,13138.627,1.894,5815.7596,31.1303,114.1468
-235.5368,42.8356,5252.8792,-4.8912,782.1296,256.7818,388.4037
115.1766,44.8312,5625.2285,11.6434,1777.9216,415.688,134.5089
-116.2033,12.3796,1595.6021,8.9494,3855.2184,478.5693,50.5796
-32.3823,37.4736,-775.6172,-7.8321,12416.0934,87.9758,383.8001
-77.5651,46.1226,4928.9741,10.0212,7003.4868,166.3405,194.1737
28.7555,37.4464,3665.3014,-4.7359,4679.6567,330.1255,310.9098
6.0194,56.2914,9759.821,5.0174,11428.7689,221.4886,223.3671
31.8918,27.9063,5556.9266,-5.4606,5295.2312,410.8341,149.5005
111.5008,60.2136,853.4651,2.6144,7588.6655,0.4167,-20.3017
-46.8701,24.5117,6336.0342,-7.6868,11389.2106,264.4044,338.0346
-94.2259,82.5776,8341.7295,4.8234,5240.9266,222.3196,214.195
-103.7059,29.7234,6379.9676,-8.8892,-4024.1014,113.6614,181.9902
-23.8697,60.9902,9785.5333,1.0182,6324.8448,342.0966,125.9435
104.0313,57.3343,6511.427,-4.3131,8165.5245,393.5163,209.2411
-19.1337,20.1474,1116.9478,-5.1396,4428.5254,55.3554,131.0918
98.0934,35.2175,3769.3445,-4.5239,7308.6355,38.7469,335.6836
11.8138,4.2401,9887.5346,2.516,7708.1712,440.9071,10.9335
-47.0401,18.149,2920.3078,-1.3797,9253.8374,12.3457,382.4207
71.0615,54.9036,531.8979,0.6686,13028.4469,70.2515,263.1536
10.182,58.5375,9207.8921,-0.7111,9645.9866,105.777,286.3618
25.4458,42.9571,2459.1656,1.001,8696.5196,174.3755,167.1899
46.2029,24.9088,932.5962,-2.3032,449.1626,235.9322,11.9864
77.2103,21.9546,10276.6113,-3.8051,4347.4992,109.7159,307.9026
137.6709,29.0935,-1256.0572,-6.6115,-167.203,75.7367,216.536
-44.2511,17.555,2888.5804,-3.8773,5032.6923,49.8467,211.9397
-44.072,35.4035,-794.0824,-6.3173,9190.7408,433.7978,259.6008
-78.6905,45.6679,-2093.8141,1.2982,6335.6995,340.3911,59.1337
102.0877,54.1665,6830.9108,-2.4793,1696.3793,110.2202,184.8096
0.0723,8.0796,5872.3021,-0.3403,7695.9686,344.834,140.1047
150.4187,19.2402,6276.5519,-9.7106,3559.9309,135.8882,148.6589
-58.1714,37.8376,8800.5547,0.3134,1126.9591,454.9908,333.9017
88.5243,26.1235,7822.3522,1.0347,4948.0104,289.2988,148.1031
85.2421,35.1958,3535.6378,-0.7233,11588.6812,118.2672,154.1319
18.7805,25.2617,17006.114,1.0728,6095.9899,89.9734,41.4958
113.6814,47.2491,10615.6262,0.2145,2565.7903,426.6439,207.0359
28.631,39.0325,14689.0697,-6.5825,2988.9878,38.2576,291.6566
5.0212,53.0915,6511.2673,-17.684,13058.0525,464.2423,170.4593
-57.5778,48.9602,5604.3498,1.099,6586.9794,61.5674,182.8242
5.3484,23.6089,7079.3526,0.1591,7198.268,251.9814,252.0822
42.3306,50.9486,1199.0986,4.6485,3584.704,395.8241,393.5269
80.8426,26.0221,9200.0809,2.4086,184.5907,394.5278,139.2015
46.1778,55.6781,5113.1383,15.233,711.4526,412.2368,51.4457
23.0222,61.6309,7299.5707,15.3775,7880.481,238.4398,165.1124
17.6377,38.973,1327.3291,-3.9868,12662.0296,145.8403,205.9524
99.4805,27.6313,2956.2413,-0.1365,9192.7936,315.4742,-7.3136
9.8025,19.8298,9063.8224,6.846,2776.8496,157.6459,324.8075
-122.9219,-4.3133,7772.6738,0.8766,14355.3475,318.4966,35.9318
-4.6168,48.5299,7363.8421,-2.3632,5514.9099,184.8229,269.4954
-111.1786,37.9403,2635.2741,-12.5485,6948.5047,496.7282,284.2104
-2.6027,21.1592,-1804.508,2.8276,10881.1677,443.2882,155.4481
99.1975,32.5225,6289.2611,-14.4506,257.3539,62.7406,218.3332
86.1295,47.6961,-1852.0431,-6.5198,8006.1822,77.2142,64.7147
77.4117,33.5695,-3909.6368,-2.1209,9090.1196,439.4986,166.5582
-24.709,51.7225,3503.6588,-2.2525,4372.7927,135.442,14.3295
-46.1691,43.2967,-4071.669,-3.4258,3235.3451,216.0871,260.9333
-49.554,35.8079,10263.0154,-6.7263,7557.193,501.7368,376.4135
-36.231,9.5439,-511.8284,7.3997,3098.7303,468.8291,214.4658
29.9749,6.2391,8844.6043,8.0551,6745.1936,13.2792,139.2631
11.9298,64.1167,7721.1814,9.087,3532.4522,55.1327,277.3077
-47.5407,57.4026,7632.2056,-2.3226,5168.3779,368.1203,120.3485
-68.6102,4.0348,1979.4737,-10.1219,2467.3179,468.5612,192.9867
24.8448,35.4713,8864.9937,13.0535,15507.8391,442.4253,219.6298
34.9623,25.9672,3454.5831,3.1942,5350.1188,471.4871,216.7331
-12.2732,22.251,9740.9589,8.9746,5379.7555,260.5534,192.3254
140.3941,28.7921,5496.1839,-1.5353,1003.9303,403.2184,273.039
-139.2437,16.5345,-2172.1705,-1.976,5183.591,503.4967,205.0432
74.7882,9.3824,14353.2796,-2.6756,7803.6071,307.3373,265.4002
112.7812,33.1955,-3015.9748,1.4385,11412.6408,437.7795,222.7446
38.9534,51.743,7423.2329,-3.1414,10962.9489,339.5722,147.0639
-28.6916,7.1343,-1934.1121,1.7233,-3587.3594,62.1126,252.9656
-10.9717,52.195,7217.5625,6.3686,11827.3117,84.4254,244.8215
44.4049,50.9333,5536.4443,-2.0765,3265.5354,7.0917,-7.5782
-19.3933,43.1009,1349.9601,6.1171,8247.681,405.3988,12.9415
16.6754,51.9577,-1133.2172,-4.2786,10447.8776,130.7683,90.1213
-72.6912,47.3617,4664.5621,-5.5939,1488.2973,170.7496,43.3189
-15.6505,51.4829,6198.1037,-9.8108,1483.9792,198.8948,62.7468
140.0314,60.8287,6658.1899,0.6773,2408.0075,91.3207,125.2757
-75.3254,28.1759,5163.5333,-4.4394,1139.0888,267.5238,112.4436
-51.6534,20.6029,8823.1311,3.442,6414.1245,11.4197,72.4771
50.6104,40.3535,12138.3452,13.5316,3705.2634,128.7127,137.7781
-25.6169,57.5816,3221.3164,-4.5556,7527.6815,31.6409,124.6101
22.9369,44.5423,2800.2133,2.298,2762.6943,359.6182,213.1372
-41.4559,62.6344,8186.9372,-10.2553,8519.0467,59.9908,83.5792
-60.9743,45.7196,4737.5416,-1.8825,3748.3126,397.3269,200.0139
45.7844,15.8541,10136.7668,-4.7711,4658.0589,290.951,200.4772
-80.7382,56.7139,5926.3307,-3.1339,-1014.8249,367.2194,154.6986
67.5271,29.645,714.8476,2.0079,2398.1075,462.3408,-60.3061
9.2307,32.7042,6226.3887,-2.1406,6566.8731,33.394,177.5168
-28.1831,9.7166,5759.2584,-7.307,9560.7379,183.8505,178.9188
-33.8789,39.2974,6245.0372,3.5966,11258.2246,451.166,228.1719
78.1915,16.9725,4756.7351,4.1261,7691.1996,235.9687,69.5696
172.3772,36.7102,7541.3806,-1.4005,2981.1848,431.8618,67.1659
-144.3463,39.5981,9229.3773,7.6988,8119.0862,196.0908,215.8837
44.1521,49.1845,4252.7691,5.3893,8561.2754,498.0213,316.1861
18.4181,48.7222,-3758.1898,-3.0462,11473.7843,439.8163,117.0453
17.9185,52.6297,-309.3087,1.804,2073.6727,221.8972,221.2457
-11.5507,62.5996,7037.4554,1.8111,3823.2111,103.0319,217.7902
-79.823,41.8476,823.0638,0.6986,635.1196,436.6081,153.738
30.6275,30.0149,3071.7446,1.8089,5461.4109,282.5148,70.5317
-12.9409,61.5376,5127.6148,12.4094,8582.9001,155.7991,198.1948
-52.1023,53.2156,8860.862,0.7084,108.1513,112.2276,277.9289
97.703,28.8337,7853.909,3.8912,5668.5356,383.189,319.0191
42.8651,22.9999,4950.2718,-2.0378,1566.7829,210.9215,196.2898
-81.1526,14.7315,5594.9566,7.3939,5617.1497,204.336,100.7373
37.0715,36.591,3063.0662,7.2179,5128.6055,111.884,183.1284
-14.325,49.9421,10433.2119,-4.717,14015.5514,392.6421,122.5628
64.4071,53.2323,-383.8886,4.3842,2754.4015,419.4418,204.1782
15.6859,21.1958,12198.851,-6.2454,4548.3813,474.1197,128.1593
-118.5627,49.9386,2305.5205,-1.2621,744.6858,377.8366,54.0188
48.5001,38.5141,804.0506,2.6196,9673.5216,276.9415,18.5521
-94.1832,22.0562,-2662.9264,9.7225,7173.2744,122.6572,198.2101
-4.5077,38.4608,10753.9206,-11.3831,4685.01,447.9717,119.9532
-59.4543,33.7163,11131.9807,-7.6934,8519.1688,349.949,53.1138
-28.5282,20.2006,3909.8055,0.1098,9475.865,46.0169,180.3583
-110.8408,18.1003,7109.4776,10.724,5691.0124,168.9516,288.695
38.9238,37.4681,1199.8962,6.5562,8794.0984,392.0488,421.8692
86.314,31.7792,6765.1877,3.2247,7334.3868,196.6313,39.2926
-16.9629,18.5864,6144.0651,-0.7713,5616.0545,480.3501,188.9405
171.9936,73.0961,4849.6994,0.0409,3210.6415,191.4673,202.1634
-12.3618,43.2368,4395.5402,-2.3476,7766.1143,105.336,154.0862
-63.0929,28.666,9038.8146,-4.4076,2764.2694,6.3302,158.7288
81.658,55.4267,4926.6089,-5.2159,8708.993,447.7037,251.076
86.3317,45.7612,8635.1728,2.0457,6016.4614,337.7014,219.9454
-30.1424,42.5173,6141.5043,4.4126,8668.2675,29.0389,216.7436
-93.2468,8.7398,1075.6404,-7.7839,10328.256,425.7018,83.5638
61.9512,62.9392,-694.3046,5.1362,12621.0101,165.8961,278.0331
60.8135,41.6582,-599.7656,-10.2421,5866.2737,483.1013,117.0265
132.7133,77.7391,4927.3562,-1.6762,3480.5178,60.8193,168.855
91.8113,44.5375,2444.9533,2.3688,3116.7028,467.7951,170.5714
36.9699,25.6109,6252.3452,-3.6957,8898.3126,358.7574,123.0457
12.9126,28.103,11155.7062,5.0911,10026.3026,185.1667,17.1574
35.2501,12.3975,10935.7948,-8.1936,-2053.2358,420.6658,230.4856
-5.3815,22.4134,5624.0813,-4.164,3791.007,66.6057,110.4225
-110.6768,77.0609,9414.5041,0.0977,-2237.6166,420.4825,106.5011
32.7685,35.2038,11452.0348,-1.3758,-94.701,411.2192,103.9172
91.2986,21.1262,9777.2568,-1.4301,13291.3618,158.8041,-24.4637
12.0296,23.0574,9419.341,5.3741,8035.0979,168.4459,204.2295
-8.9199,48.7144,13627.8301,3.9737,-375.4615,156.9865,262.258
-13.9411,22.9539,12111.3719,1.0347,6097.3485,39.2674,178.6687
126.4035,39.1908,12433.6602,-0.9732,2181.1963,317.377,129.9148
29.1136,51.0301,9732.6462,-2.7921,2126.3672,390.8589,303.7539
-122.6879,51.2068,6713.316,-4.2053,10802.3127,44.919,-17.3962
-31.1931,52.5635,96.2369,-11.5211,8410.3256,347.3419,111.0552
96.1281,20.9621,10448.3912,-8.1964,5865.4721,445.2469,136.6527
39.4901,25.9419,6022.87,-3.0647,8012.1056,161.9566,223.1407
108.8609,27.3587,8446.9251,-8.1228,-487.7201,229.3702,322.7813
185.5397,49.0848,-1450.3599,-2.3124,2933.8216,196.1906,96.1922
65.1492,31.3533,4377.8872,1.1668,1282.5398,498.6576,419.5787
-108.5428,44.3043,10922.2097,-8.3472,6274.3891,49.204,-69.2216
-27.2295,55.0802,3650.283,-0.9026,13512.2448,182.8383,116.1419
54.399,46.4687,5239.846,1.8805,8357.2169,281.2389,100.8857
19.5707,58.8987,13516.8979,-9.8037,5197.0108,94.5216,37.6876
74.9733,39.0038,9376.4951,-12.2853,8511.9438,332.0331,361.0139
132.3388,29.942,-1256.3497,-7.5671,10206.3288,348.7699,107.8933
18.1847,71.2851,3423.2719,0.0688,10983.5801,257.1555,105.7768
4.0611,16.7146,305.6122,7.1248,-54.3745,452.5139,70.9734
17.4344,17.916,6581.6595,-10.1085,8126.7091,263.6992,287.8343
26.913,30.1803,6694.5395,-2.9698,1727.0548,147.9348,338.6876
33.3357,45.8258,3251.9746,3.0975,2884.2398,301.1583,195.9084
-15.5917,33.7765,4468.5395,1.3537,14388.3778,401.1403,312.1789
76.5299,31.0923,6784.1051,1.7153,5500.7713,226.6951,1.2316
18.405,23.0442,-1562.4755,-2.152,7534.2704,342.0537,178.7394
-22.7045,43.1089,4092.8496,-3.3649,7051.447,126.4445,227.7312
34.095,59.4554,9683.3256,1.0666,-209.116,76.393,112.0944
-95.1154,33.9034,3006.4579,5.2781,5458.1749,250.8387,339.2032
46.4988,64.6181,2521.961,-7.0488,6224.2132,135.3202,68.6331
42.6631,46.3075,13023.9547,-1.9153,9721.4978,314.0124,239.983
217.3967,31.8059,6275.6386,-11.2276,-1454.9482,453.7845,185.8912
-3.1114,41.3276,9280.1616,-2.5419,6540.6301,377.8859,189.7241
1.9623,32.1425,-6317.0167,5.8896,4793.5211,80.9574,222.2516
69.4391,26.4297,8963.9224,2.4056,12624.6709,40.2339,80.4755
-46.3719,41.0413,4717.6092,4.7673,2264.8196,67.9477,214.2163
-74.6121,51.6485,8747.0064,-4.567,15247.0819,6.7981,203.0551
90.8343,44.4935,9463.9536,0.3608,6164.833,450.1762,65.9442
-17.2535,32.2493,4533.3188,1.0019,3970.2595,296.1337,229.5625
-32.8362,10.3364,3202.8098,7.3802,1767.2175,186.5167,294.0731
-29.5969,32.0319,6868.1411,3.4418,-4227.1455,26.2053,171.4234
28.6504,52.825,8581.7112,5.0856,7671.8887,357.4443,225.0854
-51.0102,57.8845,6518.6374,-9.6642,12.2259,50.0595,198.6752
90.8465,30.7633,9439.0565,-5.8614,6196.7147,62.4212,120.6988
-39.6251,11.1927,6859.5419,4.5071,10604.688,126.5319,335.8007
-88.1294,41.1897,3195.528,-6.3334,8473.4961,403.3458,238.4744
21.9949,47.9834,-1089.199,2.6073,8077.8999,269.5598,293.4425
48.4939,45.2886,9651.9729,1.3219,5090.0012,13.893,140.5551
